"datum";"bundesland_id";"bundesland_name";"versorgungsstufe";"faelle_covid_aktuell";"intensivbetten_frei";"intensivbetten_belegt";"anzahl_meldebereiche"
2022-08-31;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";226;1234;6106;476
2022-08-31;0;"Deutschland";"FACHKLINIK";32;125;736;76
2022-08-31;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";266;900;7045;300
2022-08-31;0;"Deutschland";"nicht angegeben";4;14;165;15
2022-08-30;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";273;1706;5832;790
2022-08-30;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";237;1252;6089;477
2022-08-30;0;"Deutschland";"FACHKLINIK";35;124;743;76
2022-08-30;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";281;973;6948;300
2022-08-30;0;"Deutschland";"nicht angegeben";2;23;156;15
2022-08-29;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";276;1834;5663;791
2022-08-29;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";269;1035;6855;300
2022-08-29;0;"Deutschland";"FACHKLINIK";38;135;756;77
2022-08-29;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";266;1303;5945;477
2022-08-29;0;"Deutschland";"nicht angegeben";2;25;154;15
2022-08-28;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";258;1272;5926;478
2022-08-28;0;"Deutschland";"FACHKLINIK";39;128;734;77
2022-08-28;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";280;1782;5590;791
2022-08-28;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";268;947;6871;300
2022-08-28;0;"Deutschland";"nicht angegeben";2;23;156;15
2022-08-27;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";271;1202;6019;478
2022-08-27;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";273;1643;5757;791
2022-08-27;0;"Deutschland";"FACHKLINIK";38;117;751;77
2022-08-27;0;"Deutschland";"nicht angegeben";2;20;169;16
2022-08-27;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";273;951;6912;300
2022-08-26;0;"Deutschland";"FACHKLINIK";40;119;776;77
2022-08-26;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";271;1182;6132;479
2022-08-26;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";283;1519;5957;791
2022-08-26;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";282;909;6967;300
2022-08-26;0;"Deutschland";"nicht angegeben";1;26;163;16
2022-08-25;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";265;1179;6157;479
2022-08-25;0;"Deutschland";"FACHKLINIK";40;128;768;77
2022-08-25;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";299;1656;5877;789
2022-08-25;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";287;908;6986;299
2022-08-25;0;"Deutschland";"nicht angegeben";2;17;175;16
2022-08-24;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";269;1163;6196;479
2022-08-24;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";288;968;6934;300
2022-08-24;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";299;1584;5939;789
2022-08-24;0;"Deutschland";"nicht angegeben";3;15;177;16
2022-08-24;0;"Deutschland";"FACHKLINIK";38;124;785;78
2022-08-23;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";323;1547;5968;791
2022-08-23;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";278;1169;6169;479
2022-08-23;0;"Deutschland";"FACHKLINIK";42;128;780;78
2022-08-23;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";311;927;6957;300
2022-08-23;0;"Deutschland";"nicht angegeben";4;19;169;16
2022-08-22;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";333;1704;5753;789
2022-08-22;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";282;1294;5976;479
2022-08-22;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";322;1005;6842;300
2022-08-22;0;"Deutschland";"nicht angegeben";5;15;174;16
2022-08-22;0;"Deutschland";"FACHKLINIK";45;122;743;77
2022-08-21;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";309;1276;5993;479
2022-08-21;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";326;1713;5631;789
2022-08-21;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";307;905;6895;300
2022-08-21;0;"Deutschland";"FACHKLINIK";43;99;736;75
2022-08-21;0;"Deutschland";"nicht angegeben";7;18;169;16
2022-08-20;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";312;1206;6089;479
2022-08-20;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";316;1652;5746;788
2022-08-20;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";308;905;6940;300
2022-08-20;0;"Deutschland";"FACHKLINIK";43;99;743;75
2022-08-20;0;"Deutschland";"nicht angegeben";9;12;162;16
2022-08-19;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";331;1161;6187;479
2022-08-19;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";348;1543;5932;790
2022-08-19;0;"Deutschland";"FACHKLINIK";43;104;764;75
2022-08-19;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";312;818;7067;300
2022-08-19;0;"Deutschland";"nicht angegeben";7;13;164;15
2022-08-18;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";362;1161;6247;480
2022-08-18;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";360;1576;5958;790
2022-08-18;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";330;844;7065;300
2022-08-18;0;"Deutschland";"FACHKLINIK";46;112;764;76
2022-08-18;0;"Deutschland";"nicht angegeben";7;17;161;15
2022-08-17;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";357;1565;5969;791
2022-08-17;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";342;1205;6191;480
2022-08-17;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";327;953;6934;299
2022-08-17;0;"Deutschland";"FACHKLINIK";42;110;783;77
2022-08-17;0;"Deutschland";"nicht angegeben";6;21;163;15
2022-08-16;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";356;1233;6105;479
2022-08-16;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";376;1634;5907;791
2022-08-16;0;"Deutschland";"FACHKLINIK";41;112;782;77
2022-08-16;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";348;895;6958;298
2022-08-16;0;"Deutschland";"nicht angegeben";9;23;160;15
2022-08-15;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";351;1282;5993;477
2022-08-15;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";359;1000;6809;296
2022-08-15;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";399;1714;5782;791
2022-08-15;0;"Deutschland";"FACHKLINIK";39;134;763;77
2022-08-15;0;"Deutschland";"nicht angegeben";7;27;154;15
2022-08-14;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";354;1248;5862;477
2022-08-14;0;"Deutschland";"FACHKLINIK";37;121;738;77
2022-08-14;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";397;1726;5656;791
2022-08-14;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";359;990;6841;298
2022-08-14;0;"Deutschland";"nicht angegeben";7;32;149;15
2022-08-13;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";353;1164;5987;474
2022-08-13;0;"Deutschland";"FACHKLINIK";37;123;741;77
2022-08-13;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";384;1672;5747;793
2022-08-13;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";361;923;6919;298
2022-08-13;0;"Deutschland";"nicht angegeben";7;27;154;15
2022-08-12;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";384;1623;5897;792
2022-08-12;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";366;1104;6085;474
2022-08-12;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";357;899;7026;298
2022-08-12;0;"Deutschland";"FACHKLINIK";41;124;767;77
2022-08-12;0;"Deutschland";"nicht angegeben";9;28;163;16
2022-08-11;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";392;1605;5963;792
2022-08-11;0;"Deutschland";"FACHKLINIK";43;133;763;77
2022-08-11;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";377;1194;6041;474
2022-08-11;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";357;942;6988;298
2022-08-11;0;"Deutschland";"nicht angegeben";10;27;164;16
2022-08-10;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";396;1110;6101;475
2022-08-10;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";379;949;7018;298
2022-08-10;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";416;1639;5938;791
2022-08-10;0;"Deutschland";"FACHKLINIK";43;114;770;77
2022-08-10;0;"Deutschland";"nicht angegeben";7;25;166;16
2022-08-09;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";404;1120;6105;473
2022-08-09;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";428;1672;5884;792
2022-08-09;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";386;996;6941;300
2022-08-09;0;"Deutschland";"nicht angegeben";7;21;170;16
2022-08-09;0;"Deutschland";"FACHKLINIK";49;124;767;76
2022-08-08;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";411;1242;5986;474
2022-08-08;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";454;1651;5822;793
2022-08-08;0;"Deutschland";"FACHKLINIK";50;124;775;77
2022-08-08;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";405;999;6877;301
2022-08-08;0;"Deutschland";"nicht angegeben";9;28;163;16
2022-08-07;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";380;1202;5952;474
2022-08-07;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";456;1638;5727;792
2022-08-07;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";387;1035;6806;301
2022-08-07;0;"Deutschland";"FACHKLINIK";53;121;748;77
2022-08-07;0;"Deutschland";"nicht angegeben";10;25;167;16
2022-08-06;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";397;1098;6081;474
2022-08-06;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";492;1511;5876;787
2022-08-06;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";390;972;6866;301
2022-08-06;0;"Deutschland";"FACHKLINIK";55;111;773;77
2022-08-06;0;"Deutschland";"nicht angegeben";10;23;169;16
2022-08-05;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";404;1135;6089;474
2022-08-05;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";495;1517;5973;790
2022-08-05;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";417;915;6985;301
2022-08-05;0;"Deutschland";"FACHKLINIK";53;110;789;77
2022-08-05;0;"Deutschland";"nicht angegeben";8;17;168;16
2022-08-04;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";425;1166;6116;475
2022-08-04;0;"Deutschland";"FACHKLINIK";59;113;804;78
2022-08-04;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";424;909;7016;301
2022-08-04;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";482;1572;5965;789
2022-08-04;0;"Deutschland";"nicht angegeben";8;21;164;15
2022-08-03;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";426;1155;6123;475
2022-08-03;0;"Deutschland";"FACHKLINIK";57;133;774;78
2022-08-03;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";489;1558;5958;789
2022-08-03;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";413;934;7004;302
2022-08-03;0;"Deutschland";"nicht angegeben";11;23;162;15
2022-08-02;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";512;1581;5905;788
2022-08-02;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";439;999;6885;302
2022-08-02;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";423;1182;6084;475
2022-08-02;0;"Deutschland";"FACHKLINIK";57;119;778;78
2022-08-02;0;"Deutschland";"nicht angegeben";12;26;155;15
2022-08-01;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";452;933;6847;302
2022-08-01;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";517;1609;5826;788
2022-08-01;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";430;1220;5972;474
2022-08-01;0;"Deutschland";"FACHKLINIK";58;138;759;78
2022-08-01;0;"Deutschland";"nicht angegeben";13;30;151;15
2022-07-31;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";413;1164;5910;474
2022-07-31;0;"Deutschland";"FACHKLINIK";54;114;710;78
2022-07-31;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";505;1599;5692;788
2022-07-31;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";463;922;6821;301
2022-07-31;0;"Deutschland";"nicht angegeben";11;29;152;15
2022-07-30;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";414;1103;6002;473
2022-07-30;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";515;1547;5772;788
2022-07-30;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";463;877;6906;301
2022-07-30;0;"Deutschland";"FACHKLINIK";54;115;721;77
2022-07-30;0;"Deutschland";"nicht angegeben";12;30;165;16
2022-07-29;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";437;1098;6094;475
2022-07-29;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";542;1533;5879;788
2022-07-29;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";454;827;6976;301
2022-07-29;0;"Deutschland";"FACHKLINIK";52;129;734;77
2022-07-29;0;"Deutschland";"nicht angegeben";10;30;164;16
2022-07-28;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";462;1074;6141;476
2022-07-28;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";552;1507;5935;791
2022-07-28;0;"Deutschland";"FACHKLINIK";55;129;764;78
2022-07-28;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";476;810;7020;301
2022-07-28;0;"Deutschland";"nicht angegeben";8;26;168;16
2022-07-27;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";468;1095;6153;477
2022-07-27;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";481;802;7012;302
2022-07-27;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";581;1438;6015;792
2022-07-27;0;"Deutschland";"FACHKLINIK";50;125;755;78
2022-07-27;0;"Deutschland";"nicht angegeben";9;21;173;16
2022-07-26;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";479;811;6970;300
2022-07-26;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";602;1474;6002;790
2022-07-26;0;"Deutschland";"FACHKLINIK";49;134;735;77
2022-07-26;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";480;1123;6128;476
2022-07-26;0;"Deutschland";"nicht angegeben";11;26;168;16
2022-07-25;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";447;1171;6014;476
2022-07-25;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";589;1499;5923;790
2022-07-25;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";460;876;6757;297
2022-07-25;0;"Deutschland";"FACHKLINIK";52;129;728;77
2022-07-25;0;"Deutschland";"nicht angegeben";10;20;173;16
2022-07-24;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";410;1210;5937;475
2022-07-24;0;"Deutschland";"FACHKLINIK";51;123;708;76
2022-07-24;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";544;1471;5819;788
2022-07-24;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";428;878;6706;297
2022-07-24;0;"Deutschland";"nicht angegeben";8;22;172;16
2022-07-23;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";533;1411;5887;787
2022-07-23;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";399;1114;6071;475
2022-07-23;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";418;862;6815;294
2022-07-23;0;"Deutschland";"FACHKLINIK";49;115;721;76
2022-07-23;0;"Deutschland";"nicht angegeben";11;16;168;16
2022-07-22;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";399;1055;6186;475
2022-07-22;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";521;1344;6035;786
2022-07-22;0;"Deutschland";"FACHKLINIK";44;131;732;76
2022-07-22;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";421;756;6947;294
2022-07-22;0;"Deutschland";"nicht angegeben";10;14;174;15
2022-07-21;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";517;1377;6056;787
2022-07-21;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";412;1070;6173;476
2022-07-21;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";413;787;6981;296
2022-07-21;0;"Deutschland";"FACHKLINIK";43;131;710;77
2022-07-21;0;"Deutschland";"nicht angegeben";10;13;175;15
2022-07-20;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";392;1087;6262;479
2022-07-20;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";401;829;6931;296
2022-07-20;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";497;1431;6081;791
2022-07-20;0;"Deutschland";"FACHKLINIK";34;137;704;76
2022-07-20;0;"Deutschland";"nicht angegeben";7;18;166;15
2022-07-19;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";496;1515;5977;791
2022-07-19;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";404;1097;6269;479
2022-07-19;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";389;850;6913;296
2022-07-19;0;"Deutschland";"FACHKLINIK";36;135;709;76
2022-07-19;0;"Deutschland";"nicht angegeben";3;16;167;15
2022-07-18;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";495;1602;5819;792
2022-07-18;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";407;1186;6139;479
2022-07-18;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";386;933;6743;296
2022-07-18;0;"Deutschland";"FACHKLINIK";32;126;713;76
2022-07-18;0;"Deutschland";"nicht angegeben";2;26;157;15
2022-07-17;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";394;1133;6103;479
2022-07-17;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";477;1637;5722;791
2022-07-17;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";364;884;6768;296
2022-07-17;0;"Deutschland";"FACHKLINIK";33;128;676;75
2022-07-17;0;"Deutschland";"nicht angegeben";2;21;162;15
2022-07-16;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";374;1111;6176;478
2022-07-16;0;"Deutschland";"FACHKLINIK";35;122;688;75
2022-07-16;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";457;1523;5864;792
2022-07-16;0;"Deutschland";"nicht angegeben";3;26;158;15
2022-07-16;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";359;802;6901;296
2022-07-15;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";466;1506;5980;791
2022-07-15;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";361;1093;6258;478
2022-07-15;0;"Deutschland";"FACHKLINIK";33;122;715;75
2022-07-15;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";354;821;6933;296
2022-07-15;0;"Deutschland";"nicht angegeben";7;17;166;15
2022-07-14;0;"Deutschland";"FACHKLINIK";30;121;715;75
2022-07-14;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";380;1127;6249;476
2022-07-14;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";478;1483;6046;791
2022-07-14;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";348;829;6960;296
2022-07-14;0;"Deutschland";"nicht angegeben";5;17;166;15
2022-07-13;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";368;1184;6217;478
2022-07-13;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";471;1518;6024;792
2022-07-13;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";363;836;6953;295
2022-07-13;0;"Deutschland";"FACHKLINIK";32;119;741;76
2022-07-13;0;"Deutschland";"nicht angegeben";5;17;166;15
2022-07-12;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";372;1149;6204;477
2022-07-12;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";455;1561;5949;792
2022-07-12;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";354;876;6885;295
2022-07-12;0;"Deutschland";"FACHKLINIK";29;121;741;76
2022-07-12;0;"Deutschland";"nicht angegeben";5;18;167;15
2022-07-11;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";429;1695;5781;790
2022-07-11;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";366;1231;6117;477
2022-07-11;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";349;980;6750;295
2022-07-11;0;"Deutschland";"FACHKLINIK";27;153;712;76
2022-07-11;0;"Deutschland";"nicht angegeben";3;20;161;15
2022-07-10;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";386;1694;5677;791
2022-07-10;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";335;971;6722;295
2022-07-10;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";345;1225;6135;479
2022-07-10;0;"Deutschland";"FACHKLINIK";29;136;701;76
2022-07-10;0;"Deutschland";"nicht angegeben";6;18;163;15
2022-07-09;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";337;1095;6234;478
2022-07-09;0;"Deutschland";"FACHKLINIK";31;130;714;75
2022-07-09;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";306;959;6761;295
2022-07-09;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";374;1638;5773;788
2022-07-09;0;"Deutschland";"nicht angegeben";6;19;164;15
2022-07-08;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";333;1062;6373;478
2022-07-08;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";379;1568;5913;787
2022-07-08;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";321;894;6856;295
2022-07-08;0;"Deutschland";"FACHKLINIK";34;135;733;75
2022-07-08;0;"Deutschland";"nicht angegeben";5;21;162;15
2022-07-07;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";335;1136;6360;480
2022-07-07;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";366;1597;5928;788
2022-07-07;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";310;929;6846;293
2022-07-07;0;"Deutschland";"FACHKLINIK";33;125;744;75
2022-07-07;0;"Deutschland";"nicht angegeben";4;25;162;15
2022-07-06;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";322;905;6865;293
2022-07-06;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";313;1117;6375;480
2022-07-06;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";372;1559;5989;788
2022-07-06;0;"Deutschland";"FACHKLINIK";35;133;730;77
2022-07-06;0;"Deutschland";"nicht angegeben";4;30;157;15
2022-07-05;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";381;1588;5949;788
2022-07-05;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";321;919;6858;295
2022-07-05;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";322;1162;6314;480
2022-07-05;0;"Deutschland";"FACHKLINIK";36;148;743;77
2022-07-05;0;"Deutschland";"nicht angegeben";5;28;159;15
2022-07-04;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";364;1725;5791;790
2022-07-04;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";322;1261;6212;480
2022-07-04;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";334;953;6829;298
2022-07-04;0;"Deutschland";"FACHKLINIK";37;140;750;77
2022-07-04;0;"Deutschland";"nicht angegeben";7;20;159;15
2022-07-03;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";293;1214;6189;480
2022-07-03;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";345;1681;5728;791
2022-07-03;0;"Deutschland";"FACHKLINIK";34;151;699;77
2022-07-03;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";320;869;6774;298
2022-07-03;0;"Deutschland";"nicht angegeben";6;20;156;15
2022-07-02;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";317;896;6831;298
2022-07-02;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";346;1586;5874;791
2022-07-02;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";280;1155;6303;481
2022-07-02;0;"Deutschland";"FACHKLINIK";33;139;714;77
2022-07-02;0;"Deutschland";"nicht angegeben";6;16;160;15
2022-07-01;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";365;1478;6087;791
2022-07-01;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";286;1113;6408;484
2022-07-01;0;"Deutschland";"FACHKLINIK";32;142;733;77
2022-07-01;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";291;863;6949;298
2022-07-01;0;"Deutschland";"nicht angegeben";4;21;163;15
2022-06-30;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";276;1165;6357;482
2022-06-30;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";349;1546;6063;791
2022-06-30;0;"Deutschland";"FACHKLINIK";32;127;755;77
2022-06-30;0;"Deutschland";"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG";271;837;7019;298
2022-06-30;0;"Deutschland";"nicht angegeben";4;20;165;15
2022-06-29;0;"Deutschland";"SCHWERPUNKTVERSORGUNG";283;1129;6403;483
2022-06-29;0;"Deutschland";"GRUND_UND_REGELVERSORGUNG";339;1488;6155;792
2022-06-29;0;"Deutschland";"nicht angegeben";5;16;169;15
