datum,bundesland_id,bundesland_name,versorgungsstufe,faelle_covid_aktuell,intensivbetten_betreibbar,anzahl_meldebereiche
2022-05-16,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",311,7719,796
2022-05-16,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",321,7719,295
2022-05-16,00,Deutschland,"nicht angegeben",2,200,16
2022-05-16,00,Deutschland,"FACHKLINIK",46,933,81
2022-05-15,00,Deutschland,"SCHWERPUNKTVERSORGUNG",259,7585,485
2022-05-15,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",311,7727,295
2022-05-15,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",304,7667,797
2022-05-15,00,Deutschland,"FACHKLINIK",47,889,81
2022-05-15,00,Deutschland,"nicht angegeben",2,198,16
2022-05-14,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",327,7698,797
2022-05-14,00,Deutschland,"SCHWERPUNKTVERSORGUNG",265,7593,485
2022-05-14,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",303,7747,296
2022-05-14,00,Deutschland,"FACHKLINIK",48,903,81
2022-05-14,00,Deutschland,"nicht angegeben",2,200,16
2022-05-13,00,Deutschland,"FACHKLINIK",48,939,81
2022-05-13,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",342,7781,797
2022-05-13,00,Deutschland,"SCHWERPUNKTVERSORGUNG",261,7642,484
2022-05-13,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",325,7778,296
2022-05-13,00,Deutschland,"nicht angegeben",2,199,16
2022-05-12,00,Deutschland,"SCHWERPUNKTVERSORGUNG",276,7649,484
2022-05-12,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",344,7835,798
2022-05-12,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",333,7843,299
2022-05-12,00,Deutschland,"nicht angegeben",3,201,16
2022-05-12,00,Deutschland,"FACHKLINIK",46,939,81
2022-05-11,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",357,7827,798
2022-05-11,00,Deutschland,"SCHWERPUNKTVERSORGUNG",305,7649,484
2022-05-11,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",323,7851,299
2022-05-11,00,Deutschland,"FACHKLINIK",45,934,81
2022-05-11,00,Deutschland,"nicht angegeben",3,192,15
2022-05-10,00,Deutschland,"SCHWERPUNKTVERSORGUNG",323,7637,484
2022-05-10,00,Deutschland,"FACHKLINIK",45,933,81
2022-05-10,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",368,7821,798
2022-05-10,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",324,7827,299
2022-05-10,00,Deutschland,"nicht angegeben",4,191,16
2022-05-09,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",386,7766,798
2022-05-09,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",328,7788,299
2022-05-09,00,Deutschland,"SCHWERPUNKTVERSORGUNG",328,7573,484
2022-05-09,00,Deutschland,"FACHKLINIK",48,933,82
2022-05-09,00,Deutschland,"nicht angegeben",5,193,15
2022-05-08,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",383,7680,798
2022-05-08,00,Deutschland,"SCHWERPUNKTVERSORGUNG",323,7503,483
2022-05-08,00,Deutschland,"nicht angegeben",6,190,15
2022-05-08,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",336,7766,299
2022-05-08,00,Deutschland,"FACHKLINIK",48,904,82
2022-05-07,00,Deutschland,"SCHWERPUNKTVERSORGUNG",315,7540,483
2022-05-07,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",337,7771,298
2022-05-07,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",378,7712,798
2022-05-07,00,Deutschland,"nicht angegeben",6,188,15
2022-05-07,00,Deutschland,"FACHKLINIK",48,909,82
2022-05-06,00,Deutschland,"SCHWERPUNKTVERSORGUNG",320,7578,483
2022-05-06,00,Deutschland,"FACHKLINIK",49,938,82
2022-05-06,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",389,7777,798
2022-05-06,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",352,7798,299
2022-05-06,00,Deutschland,"nicht angegeben",6,193,15
2022-05-05,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",414,7792,798
2022-05-05,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",355,7850,298
2022-05-05,00,Deutschland,"SCHWERPUNKTVERSORGUNG",345,7616,483
2022-05-05,00,Deutschland,"FACHKLINIK",57,934,82
2022-05-05,00,Deutschland,"nicht angegeben",5,201,16
2022-05-04,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",411,7823,798
2022-05-04,00,Deutschland,"SCHWERPUNKTVERSORGUNG",365,7638,484
2022-05-04,00,Deutschland,"FACHKLINIK",55,931,82
2022-05-04,00,Deutschland,"nicht angegeben",4,201,16
2022-05-04,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",367,7841,298
2022-05-03,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",426,7786,798
2022-05-03,00,Deutschland,"SCHWERPUNKTVERSORGUNG",391,7625,484
2022-05-03,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",400,7861,299
2022-05-03,00,Deutschland,"FACHKLINIK",58,931,82
2022-05-03,00,Deutschland,"nicht angegeben",3,201,16
2022-05-02,00,Deutschland,"SCHWERPUNKTVERSORGUNG",416,7567,484
2022-05-02,00,Deutschland,"FACHKLINIK",60,905,82
2022-05-02,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",407,7821,295
2022-05-02,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",435,7750,798
2022-05-02,00,Deutschland,"nicht angegeben",5,200,16
2022-05-01,00,Deutschland,"SCHWERPUNKTVERSORGUNG",424,7463,484
2022-05-01,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",432,7650,798
2022-05-01,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",411,7748,295
2022-05-01,00,Deutschland,"FACHKLINIK",65,874,81
2022-05-01,00,Deutschland,"nicht angegeben",5,197,16
2022-04-30,00,Deutschland,"SCHWERPUNKTVERSORGUNG",422,7494,484
2022-04-30,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",447,7677,799
2022-04-30,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",413,7796,296
2022-04-30,00,Deutschland,"FACHKLINIK",68,877,81
2022-04-30,00,Deutschland,"nicht angegeben",4,199,16
2022-04-29,00,Deutschland,"SCHWERPUNKTVERSORGUNG",418,7517,484
2022-04-29,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",466,7724,799
2022-04-29,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",425,7846,296
2022-04-29,00,Deutschland,"nicht angegeben",4,200,16
2022-04-29,00,Deutschland,"FACHKLINIK",67,906,81
2022-04-28,00,Deutschland,"SCHWERPUNKTVERSORGUNG",422,7545,484
2022-04-28,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",458,7878,296
2022-04-28,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",454,7775,799
2022-04-28,00,Deutschland,"FACHKLINIK",68,904,81
2022-04-28,00,Deutschland,"nicht angegeben",4,190,16
2022-04-27,00,Deutschland,"SCHWERPUNKTVERSORGUNG",440,7571,484
2022-04-27,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",482,7767,799
2022-04-27,00,Deutschland,"FACHKLINIK",72,925,81
2022-04-27,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",446,7883,296
2022-04-27,00,Deutschland,"nicht angegeben",5,187,15
2022-04-26,00,Deutschland,"FACHKLINIK",68,919,81
2022-04-26,00,Deutschland,"SCHWERPUNKTVERSORGUNG",470,7554,484
2022-04-26,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",506,7743,799
2022-04-26,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",472,7887,296
2022-04-26,00,Deutschland,"nicht angegeben",3,186,15
2022-04-25,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",539,7697,799
2022-04-25,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",487,7817,296
2022-04-25,00,Deutschland,"SCHWERPUNKTVERSORGUNG",479,7525,484
2022-04-25,00,Deutschland,"FACHKLINIK",69,918,81
2022-04-25,00,Deutschland,"nicht angegeben",2,186,15
2022-04-24,00,Deutschland,"SCHWERPUNKTVERSORGUNG",472,7435,484
2022-04-24,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",488,7935,298
2022-04-24,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",537,7618,799
2022-04-24,00,Deutschland,"FACHKLINIK",71,898,81
2022-04-24,00,Deutschland,"nicht angegeben",3,188,15
2022-04-23,00,Deutschland,"SCHWERPUNKTVERSORGUNG",485,7458,484
2022-04-23,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",554,7630,799
2022-04-23,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",498,7964,298
2022-04-23,00,Deutschland,"nicht angegeben",2,198,16
2022-04-23,00,Deutschland,"FACHKLINIK",75,907,82
2022-04-22,00,Deutschland,"SCHWERPUNKTVERSORGUNG",468,7523,485
2022-04-22,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",525,7997,298
2022-04-22,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",536,7678,799
2022-04-22,00,Deutschland,"nicht angegeben",5,198,16
2022-04-22,00,Deutschland,"FACHKLINIK",79,933,82
2022-04-21,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",561,7703,799
2022-04-21,00,Deutschland,"SCHWERPUNKTVERSORGUNG",469,7537,485
2022-04-21,00,Deutschland,"nicht angegeben",5,198,16
2022-04-21,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",527,8019,300
2022-04-21,00,Deutschland,"FACHKLINIK",84,935,82
2022-04-20,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",587,7691,798
2022-04-20,00,Deutschland,"SCHWERPUNKTVERSORGUNG",508,7533,485
2022-04-20,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",540,8020,300
2022-04-20,00,Deutschland,"FACHKLINIK",94,938,82
2022-04-20,00,Deutschland,"nicht angegeben",5,198,16
2022-04-19,00,Deutschland,"SCHWERPUNKTVERSORGUNG",534,7530,485
2022-04-19,00,Deutschland,"FACHKLINIK",100,936,82
2022-04-19,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",538,8010,300
2022-04-19,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",625,7680,798
2022-04-19,00,Deutschland,"nicht angegeben",6,196,16
2022-04-18,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",609,7602,799
2022-04-18,00,Deutschland,"SCHWERPUNKTVERSORGUNG",523,7490,485
2022-04-18,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",532,7950,300
2022-04-18,00,Deutschland,"FACHKLINIK",92,897,82
2022-04-18,00,Deutschland,"nicht angegeben",8,190,16
2022-04-17,00,Deutschland,"SCHWERPUNKTVERSORGUNG",519,7489,485
2022-04-17,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",608,7613,799
2022-04-17,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",542,7935,299
2022-04-17,00,Deutschland,"FACHKLINIK",92,892,82
2022-04-17,00,Deutschland,"nicht angegeben",5,190,16
2022-04-16,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",594,7615,798
2022-04-16,00,Deutschland,"SCHWERPUNKTVERSORGUNG",519,7512,485
2022-04-16,00,Deutschland,"FACHKLINIK",93,898,82
2022-04-16,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",533,7941,299
2022-04-16,00,Deutschland,"nicht angegeben",3,180,16
2022-04-15,00,Deutschland,"SCHWERPUNKTVERSORGUNG",542,7522,485
2022-04-15,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",617,7645,798
2022-04-15,00,Deutschland,"FACHKLINIK",94,919,82
2022-04-15,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",536,7976,299
2022-04-15,00,Deutschland,"nicht angegeben",4,188,15
2022-04-14,00,Deutschland,"SCHWERPUNKTVERSORGUNG",550,7549,484
2022-04-14,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",614,7694,797
2022-04-14,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",556,7977,299
2022-04-14,00,Deutschland,"FACHKLINIK",96,950,83
2022-04-14,00,Deutschland,"nicht angegeben",5,188,15
2022-04-13,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",632,7684,798
2022-04-13,00,Deutschland,"SCHWERPUNKTVERSORGUNG",552,7553,484
2022-04-13,00,Deutschland,"FACHKLINIK",102,953,83
2022-04-13,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",558,7987,302
2022-04-13,00,Deutschland,"nicht angegeben",5,187,15
2022-04-12,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",649,7706,798
2022-04-12,00,Deutschland,"SCHWERPUNKTVERSORGUNG",595,7558,484
2022-04-12,00,Deutschland,"nicht angegeben",7,187,15
2022-04-12,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",565,7977,301
2022-04-12,00,Deutschland,"FACHKLINIK",100,930,83
2022-04-11,00,Deutschland,"SCHWERPUNKTVERSORGUNG",618,7550,484
2022-04-11,00,Deutschland,"FACHKLINIK",105,924,82
2022-04-11,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",679,7668,798
2022-04-11,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",572,7948,301
2022-04-11,00,Deutschland,"nicht angegeben",8,187,15
2022-04-10,00,Deutschland,"SCHWERPUNKTVERSORGUNG",589,7493,483
2022-04-10,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",697,7622,798
2022-04-10,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",585,7926,302
2022-04-10,00,Deutschland,"FACHKLINIK",110,885,80
2022-04-10,00,Deutschland,"nicht angegeben",8,185,15
2022-04-09,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",586,8008,302
2022-04-09,00,Deutschland,"SCHWERPUNKTVERSORGUNG",578,7502,483
2022-04-09,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",698,7669,799
2022-04-09,00,Deutschland,"FACHKLINIK",112,898,82
2022-04-09,00,Deutschland,"nicht angegeben",11,197,16
2022-04-08,00,Deutschland,"SCHWERPUNKTVERSORGUNG",574,7575,484
2022-04-08,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",710,7713,799
2022-04-08,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",618,8014,302
2022-04-08,00,Deutschland,"FACHKLINIK",118,923,80
2022-04-08,00,Deutschland,"nicht angegeben",8,197,16
2022-04-07,00,Deutschland,"SCHWERPUNKTVERSORGUNG",595,7623,485
2022-04-07,00,Deutschland,"FACHKLINIK",124,933,80
2022-04-07,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",713,7736,798
2022-04-07,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",609,8075,302
2022-04-07,00,Deutschland,"nicht angegeben",13,197,16
2022-04-06,00,Deutschland,"SCHWERPUNKTVERSORGUNG",594,7642,486
2022-04-06,00,Deutschland,"FACHKLINIK",126,930,80
2022-04-06,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",648,8053,301
2022-04-06,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",726,7718,799
2022-04-06,00,Deutschland,"nicht angegeben",13,198,16
2022-04-05,00,Deutschland,"SCHWERPUNKTVERSORGUNG",628,7607,486
2022-04-05,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",659,8051,302
2022-04-05,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",737,7721,798
2022-04-05,00,Deutschland,"FACHKLINIK",127,933,80
2022-04-05,00,Deutschland,"nicht angegeben",13,198,16
2022-04-04,00,Deutschland,"SCHWERPUNKTVERSORGUNG",636,7580,486
2022-04-04,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",770,7700,799
2022-04-04,00,Deutschland,"FACHKLINIK",133,937,80
2022-04-04,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",681,8005,302
2022-04-04,00,Deutschland,"nicht angegeben",14,198,16
2022-04-03,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",762,7580,799
2022-04-03,00,Deutschland,"SCHWERPUNKTVERSORGUNG",637,7504,486
2022-04-03,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",666,7939,302
2022-04-03,00,Deutschland,"FACHKLINIK",132,896,80
2022-04-03,00,Deutschland,"nicht angegeben",15,195,16
2022-04-02,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",761,7613,799
2022-04-02,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",662,7977,302
2022-04-02,00,Deutschland,"SCHWERPUNKTVERSORGUNG",642,7529,486
2022-04-02,00,Deutschland,"nicht angegeben",13,195,16
2022-04-02,00,Deutschland,"FACHKLINIK",137,899,80
2022-04-01,00,Deutschland,"SCHWERPUNKTVERSORGUNG",671,7578,485
2022-04-01,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",786,7670,799
2022-04-01,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",671,8020,300
2022-04-01,00,Deutschland,"nicht angegeben",13,195,16
2022-04-01,00,Deutschland,"FACHKLINIK",130,922,80
2022-03-31,00,Deutschland,"SCHWERPUNKTVERSORGUNG",695,7620,486
2022-03-31,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",794,7717,798
2022-03-31,00,Deutschland,"FACHKLINIK",126,950,82
2022-03-31,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",672,8075,300
2022-03-31,00,Deutschland,"nicht angegeben",17,202,16
2022-03-30,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",795,7759,799
2022-03-30,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",697,8064,300
2022-03-30,00,Deutschland,"SCHWERPUNKTVERSORGUNG",705,7624,487
2022-03-30,00,Deutschland,"nicht angegeben",15,202,16
2022-03-30,00,Deutschland,"FACHKLINIK",120,946,82
2022-03-29,00,Deutschland,"SCHWERPUNKTVERSORGUNG",714,7626,487
2022-03-29,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",805,7761,799
2022-03-29,00,Deutschland,"FACHKLINIK",126,948,82
2022-03-29,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",719,8025,300
2022-03-29,00,Deutschland,"nicht angegeben",13,200,16
2022-03-28,00,Deutschland,"SCHWERPUNKTVERSORGUNG",702,7567,486
2022-03-28,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",814,7723,799
2022-03-28,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",697,7955,300
2022-03-28,00,Deutschland,"FACHKLINIK",124,940,82
2022-03-28,00,Deutschland,"nicht angegeben",19,201,16
2022-03-27,00,Deutschland,"SCHWERPUNKTVERSORGUNG",694,7477,487
2022-03-27,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",822,7615,799
2022-03-27,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",683,7912,300
2022-03-27,00,Deutschland,"FACHKLINIK",124,914,82
2022-03-27,00,Deutschland,"nicht angegeben",13,190,16
2022-03-26,00,Deutschland,"SCHWERPUNKTVERSORGUNG",684,7519,486
2022-03-26,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",827,7631,799
2022-03-26,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",684,7931,300
2022-03-26,00,Deutschland,"FACHKLINIK",124,912,82
2022-03-26,00,Deutschland,"nicht angegeben",16,199,16
2022-03-25,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",821,7717,799
2022-03-25,00,Deutschland,"SCHWERPUNKTVERSORGUNG",668,7579,486
2022-03-25,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",685,8004,300
2022-03-25,00,Deutschland,"FACHKLINIK",116,943,81
2022-03-25,00,Deutschland,"nicht angegeben",15,198,16
2022-03-24,00,Deutschland,"SCHWERPUNKTVERSORGUNG",676,7620,486
2022-03-24,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",820,7748,799
2022-03-24,00,Deutschland,"FACHKLINIK",119,937,81
2022-03-24,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",695,8070,300
2022-03-24,00,Deutschland,"nicht angegeben",16,198,16
2022-03-23,00,Deutschland,"SCHWERPUNKTVERSORGUNG",687,7623,486
2022-03-23,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",816,7746,799
2022-03-23,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",700,8014,299
2022-03-23,00,Deutschland,"FACHKLINIK",116,928,81
2022-03-23,00,Deutschland,"nicht angegeben",13,199,16
2022-03-22,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",829,7729,799
2022-03-22,00,Deutschland,"FACHKLINIK",117,930,81
2022-03-22,00,Deutschland,"SCHWERPUNKTVERSORGUNG",707,7623,485
2022-03-22,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",715,8006,300
2022-03-22,00,Deutschland,"nicht angegeben",13,198,16
2022-03-21,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",840,7662,799
2022-03-21,00,Deutschland,"SCHWERPUNKTVERSORGUNG",689,7587,485
2022-03-21,00,Deutschland,"FACHKLINIK",111,894,82
2022-03-21,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",696,7986,299
2022-03-21,00,Deutschland,"nicht angegeben",12,198,16
2022-03-20,00,Deutschland,"SCHWERPUNKTVERSORGUNG",668,7522,485
2022-03-20,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",797,7575,799
2022-03-20,00,Deutschland,"FACHKLINIK",108,864,81
2022-03-20,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",684,7969,300
2022-03-20,00,Deutschland,"nicht angegeben",11,198,16
2022-03-19,00,Deutschland,"SCHWERPUNKTVERSORGUNG",674,7549,485
2022-03-19,00,Deutschland,"FACHKLINIK",108,862,80
2022-03-19,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",765,7612,799
2022-03-19,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",682,7989,300
2022-03-19,00,Deutschland,"nicht angegeben",11,198,16
2022-03-18,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",768,7691,799
2022-03-18,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",688,8036,300
2022-03-18,00,Deutschland,"FACHKLINIK",113,894,80
2022-03-18,00,Deutschland,"SCHWERPUNKTVERSORGUNG",703,7604,485
2022-03-18,00,Deutschland,"nicht angegeben",12,198,16
2022-03-17,00,Deutschland,"SCHWERPUNKTVERSORGUNG",702,7651,486
2022-03-17,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",786,7735,798
2022-03-17,00,Deutschland,"FACHKLINIK",110,897,81
2022-03-17,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",677,8081,300
2022-03-17,00,Deutschland,"nicht angegeben",12,198,16
2022-03-16,00,Deutschland,"SCHWERPUNKTVERSORGUNG",702,7674,485
2022-03-16,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",780,7756,798
2022-03-16,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",703,8092,300
2022-03-16,00,Deutschland,"FACHKLINIK",106,922,82
2022-03-16,00,Deutschland,"nicht angegeben",12,199,16
2022-03-15,00,Deutschland,"SCHWERPUNKTVERSORGUNG",713,7684,485
2022-03-15,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",694,8080,300
2022-03-15,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",768,7760,798
2022-03-15,00,Deutschland,"FACHKLINIK",107,921,82
2022-03-15,00,Deutschland,"nicht angegeben",12,196,16
2022-03-14,00,Deutschland,"SCHWERPUNKTVERSORGUNG",673,7660,485
2022-03-14,00,Deutschland,"FACHKLINIK",106,904,82
2022-03-14,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",781,7748,799
2022-03-14,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",686,8070,301
2022-03-14,00,Deutschland,"nicht angegeben",13,197,16
2022-03-13,00,Deutschland,"SCHWERPUNKTVERSORGUNG",639,7608,485
2022-03-13,00,Deutschland,"FACHKLINIK",111,885,82
2022-03-13,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",742,7683,799
2022-03-13,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",684,7984,301
2022-03-13,00,Deutschland,"nicht angegeben",16,197,16
2022-03-12,00,Deutschland,"SCHWERPUNKTVERSORGUNG",628,7617,485
2022-03-12,00,Deutschland,"FACHKLINIK",110,884,82
2022-03-12,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",670,8040,300
2022-03-12,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",692,7713,799
2022-03-12,00,Deutschland,"nicht angegeben",11,187,16
2022-03-11,00,Deutschland,"SCHWERPUNKTVERSORGUNG",615,7687,485
2022-03-11,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",709,7797,799
2022-03-11,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",674,8139,301
2022-03-11,00,Deutschland,"FACHKLINIK",109,910,82
2022-03-11,00,Deutschland,"nicht angegeben",9,191,15
2022-03-10,00,Deutschland,"SCHWERPUNKTVERSORGUNG",601,7706,485
2022-03-10,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",709,7859,799
2022-03-10,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",676,8153,301
2022-03-10,00,Deutschland,"FACHKLINIK",119,916,82
2022-03-10,00,Deutschland,"nicht angegeben",10,201,16
2022-03-09,00,Deutschland,"SCHWERPUNKTVERSORGUNG",603,7719,485
2022-03-09,00,Deutschland,"GRUND_UND_REGELVERSORGUNG",700,7869,799
2022-03-09,00,Deutschland,"UNIVERSITAETSKLINIKUM_MAXIMALVERSORGUNG",692,8150,301
2022-03-09,00,Deutschland,"FACHKLINIK",114,918,82
2022-03-09,00,Deutschland,"nicht angegeben",9,199,16
